ob_time,id,id_type,met_domain_name,version_num,src_id,rec_st_ind,wind_speed_unit_id,src_opr_type,wind_direction,wind_speed,prst_wx_id,past_wx_id_1,past_wx_id_2,cld_ttl_amt_id,low_cld_type_id,med_cld_type_id,hi_cld_type_id,cld_base_amt_id,cld_base_ht,visibility,msl_pressure,cld_amt_id_1,cloud_type_id_1,cld_base_ht_id_1,cld_amt_id_2,cloud_type_id_2,cld_base_ht_id_2,cld_amt_id_3,cloud_type_id_3,cld_base_ht_id_3,cld_amt_id_4,cloud_type_id_4,cld_base_ht_id_4,vert_vsby,air_temperature,dewpoint,wetb_temp,rltv_hum,stn_pres,alt_pres,ground_state_id,q10mnt_mxgst_spd,cavok_flag,cs_hr_sun_dur,wmo_hr_sun_dur,snow_depth,wind_direction_q,wind_speed_q,prst_wx_id_q,past_wx_id_1_q,past_wx_id_2_q,cld_ttl_amt_id_q,low_cld_type_id_q,med_cld_type_id_q,hi_cld_type_id_q,cld_base_amt_id_q,cld_base_ht_q,visibility_q,msl_pressure_q,air_temperature_q,dewpoint_q,wetb_temp_q,ground_state_id_q,cld_amt_id_1_q,cloud_type_id_1_q,cld_base_ht_id_1_q,cld_amt_id_2_q,cloud_type_id_2_q,cld_base_ht_id_2_q,cld_amt_id_3_q,cloud_type_id_3_q,cld_base_ht_id_3_q,cld_amt_id_4_q,cloud_type_id_4_q,cld_base_ht_id_4_q,vert_vsby_q,stn_pres_q,alt_pres_q,q10mnt_mxgst_spd_q,cs_hr_sun_dur_q,wmo_hr_sun_dur_q,snow_depth_q,wind_direction_j,wind_speed_j,prst_wx_id_j,past_wx_id_1_j,past_wx_id_2_j,cld_amt_id_j,cld_ht_j,visibility_j,msl_pressure_j,air_temperature_j,dewpoint_j,wetb_temp_j,rltv_hum_j,vert_vsby_j,stn_pres_j,alt_pres_j,q10mnt_mxgst_spd_j,meto_stmp_time,midas_stmp_etime,drv_hr_sun_dur,drv_hr_sun_dur_q
01/01/2018 00:00,3772,WMO,SYNOP,1,708,1011,4,5,250,17,NA,NA,NA,7,NA,NA,NA,NA,250,3000,997.5,7,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3.8,5.6,79.6,994.5,997,NA,NA,8,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,31/12/2017 23:52,0,0,101
01/01/2018 01:00,3772,WMO,SYNOP,1,708,1011,4,5,250,16,NA,NA,NA,6,NA,NA,NA,NA,250,2600,998.5,1,NA,420,5,NA,660,NA,NA,NA,NA,NA,NA,NA,6.5,3.6,5.3,82.1,995.4,998,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 00:52,0,0,101
01/01/2018 02:00,3772,WMO,SYNOP,1,708,1011,4,5,240,13,NA,NA,NA,6,NA,NA,NA,NA,250,3000,999.5,6,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.4,4.9,83.2,996.5,999,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 01:51,0,0,101
01/01/2018 03:00,3772,WMO,SYNOP,1,708,1011,4,5,240,14,NA,NA,NA,3,NA,NA,NA,NA,250,5000,999.5,1,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,2.2,4.2,78.4,996.5,999,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 02:52,0,0,101
01/01/2018 04:00,3772,WMO,SYNOP,1,708,1011,4,7,230,11,81,NA,NA,7,NA,NA,NA,NA,60,2900,999.7,3,NA,81,4,NA,660,NA,NA,NA,NA,NA,NA,NA,6,3,4.8,81.7,996.6,999,NA,22,8,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,1,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 03:52,0,0,101
01/01/2018 05:00,3772,WMO,SYNOP,1,708,1011,4,7,220,10,23,NA,NA,6,NA,NA,NA,NA,250,3500,999.3,6,NA,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.8,4.5,81.6,996.3,999,NA,NA,8,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 04:52,0,0,101
01/01/2018 06:00,3772,WMO,SYNOP,1,708,1011,4,5,220,13,NA,NA,NA,5,NA,NA,NA,NA,250,2300,998.7,5,NA,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.8,4.5,81.6,995.7,998,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 05:52,0,0,101
01/01/2018 07:00,3772,WMO,SYNOP,1,708,1011,4,5,200,12,NA,NA,NA,7,NA,NA,NA,NA,250,1700,998.3,7,NA,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4.8,81.7,995.2,998,NA,20,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 06:51,0,0,101
01/01/2018 08:00,3772,WMO,SYNOP,1,708,1011,4,5,200,8,NA,NA,NA,8,NA,NA,NA,NA,250,1400,997.4,8,NA,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,2.9,4.8,78.9,994.4,997,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 07:52,0,0,101
01/01/2018 09:00,3772,WMO,SYNOP,1,708,1011,4,5,180,5,NA,NA,NA,8,NA,NA,NA,NA,250,1300,996.4,8,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,3.4,5.1,80.7,993.4,996,NA,NA,8,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,01/01/2018 08:55,0,0,101
